,Leaf1,Leaf10,Leaf11,Leaf126,Leaf127,Leaf129,Leaf13,Leaf130,Leaf131,Leaf132,Leaf137,Leaf139,Leaf141,Leaf145,Leaf148,Leaf15,Leaf151,Leaf154,Leaf155,Leaf159,Leaf16,Leaf160,Leaf161,Leaf164,Leaf167,Leaf168,Leaf17,Leaf170,Leaf171,Leaf172,Leaf176,Leaf177,Leaf179,Leaf180,Leaf182,Leaf183,Leaf185,Leaf186,Leaf187,Leaf189,Leaf191,Leaf194,Leaf196,Leaf198,Leaf2,Leaf20,Leaf201,Leaf202,Leaf203,Leaf205,Leaf208,Leaf21,Leaf210,Leaf216,Leaf22,Leaf220,Leaf222,Leaf225,Leaf226,Leaf23,Leaf230,Leaf231,Leaf233,Leaf234,Leaf24,Leaf242,Leaf244,Leaf245,Leaf247,Leaf248,Leaf25,Leaf250,Leaf254,Leaf257,Leaf258,Leaf26,Leaf261,Leaf262,Leaf263,Leaf264,Leaf265,Leaf267,Leaf272,Leaf274,Leaf278,Leaf28,Leaf280,Leaf283,Leaf285,Leaf288,Leaf289,Leaf29,Leaf291,Leaf294,Leaf296,Leaf299,Leaf3,Leaf30,Leaf304,Leaf306,Leaf307,Leaf311,Leaf313,Leaf314,Leaf32,Leaf320,Leaf321,Leaf324,Leaf325,Leaf326,Leaf33,Leaf334,Leaf335,Leaf336,Leaf337,Leaf339,Leaf34,Leaf341,Leaf343,Leaf344,Leaf347,Leaf350,Leaf351,Leaf354,Leaf357,Leaf359,Leaf363,Leaf369,Leaf37,Leaf371,Leaf374,Leaf38,Leaf380,Leaf383,Leaf384,Leaf386,Leaf391,Leaf394,Leaf395,Leaf396,Leaf4,Leaf400,Leaf401,Leaf404,Leaf405,Leaf406,Leaf407,Leaf41,Leaf412,Leaf415,Leaf42,Leaf420,Leaf427,Leaf434,Leaf436,Leaf44,Leaf443,Leaf446,Leaf453,Leaf454,Leaf460,Leaf48,Leaf49,Leaf5,Leaf50,Leaf51,Leaf53,Leaf58,Leaf59,Leaf61,Leaf62,Leaf64,Leaf67,Leaf68,Leaf69,Leaf7,Leaf70,Leaf72,Leaf73,Leaf75,Leaf76,Leaf78,Leaf8,Leaf82,Leaf83,Leaf84,Leaf9,Leaf98
Leaf33,-5,-5,0.640193981,-5,-5,-5,-5,-1.304313555,-5,-5,-5,-1.802606222,-5,-1.743497599,-5,-1.280579726,-0.910884558,0.064698219,-2.868529167,-5,-1.375560386,-5,-5,0.064698219,-2.873195061,-1.981584418,-5,-1.888593761,-5,-0.135656996,-0.432054625,-5,-5,-0.190960031,-2.083952824,0.089853679,-5,0.598969778,-5,-2.210500464,-5,-2.451449171,0.536276713,-1.00561539,-2.24879765,-3.82543912,0.157410564,-2.884800654,0.621867169,-1.725390582,-0.490612745,-5,0.608361878,-1.360849583,-5,-1.216990456,-1.901442128,-5,-5,-2.507126421,-2.956614269,0.513680602,-4.821116682,-5,-5,-1.722741559,-1.843738189,-0.962791596,-1.40970373,-1.005217855,-1.123766316,-2.440389637,-0.90312168,-5,-1.562872982,-0.539103916,-0.019328554,-5,-0.342518857,0.72730108,-5,-5,-1.601565912,-5,-5,-2.91860466,-5,-1.264090431,-1.484468682,-5,-2.37360617,-1.37161393,-1.227448789,-5,-1.214432952,-1.006535013,-5,-5,0.014927589,-5,-1.997792658,-2.820742824,0.59353813,-5,-1.543091035,-2.458450495,-2.983484747,-5,-3.058438185,0.156810832,NaN,-1.459940418,-5,-5,0.685848468,-5,-0.939718192,-2.915895826,-5,-5,0.368593992,-0.500530173,-0.690076807,-1.447611688,0.260984982,-5,-5,0.539316793,-5,-1.028889926,-5,-1.633622768,-0.607999176,-5,-5,-5,-5,-0.048327385,-5,-4.097218219,-5,-1.219045666,-4.006238415,-5,-1.940719444,-1.072251813,-1.484002775,-5,-1.616743731,-5,-5,-0.87719229,-5,-5,-1.048425886,-5,-5,-1.328930816,-5,-5,-5,-5,-0.036460058,0.626081406,0.352820859,-1.200732484,-1.881857891,-1.955885233,-5,-5,-5,-2.110943115,-5,-1.789550434,-4.462043523,-2.117664829,-2.458970572,0.969036192,-5,-2.446090957,-5,-5,-0.798247386,-5,-5,-5,-5,-1.866664734
Leaf334,-5,-1.160966059,0.493368933,1.247039256,-5,-5,-5,-0.823530106,-5,-3.987681581,-5,-0.003673909,0.529088289,0.615467459,-0.713024131,0.32962889,-0.312315768,-0.068926644,0.051706282,-5,0.092535263,-4.574955657,-5,-5,0.045492221,-0.364126562,0.202066166,-5,-5,0.064201426,0.029967035,-5,0.916964018,-0.019215387,-1.797417365,3.65E-14,-5,0.120217201,-5,-3.954544182,-5,-5,-5,-1.960105486,-1.679089129,0.956741705,0.161232903,-2.598926644,-2.511813038,-0.108761101,-0.603191708,-0.21737048,-0.119037153,-3.395986028,0.992202958,-0.081597546,-3.924719896,-5,-1.604527666,0.8782931,-0.041812954,-5,-5,-9.27E-14,-0.152301751,-0.110932059,-1.765210875,-0.932471255,-1.529089043,-0.066520087,-0.010075768,-3.543205241,-0.938184042,-5,-2.296337204,-1.156748833,-5,1.192797458,-0.072348235,-5,1.353190402,-5,-1.038453218,-5,-5,-5,-0.687172731,-0.024018922,-1.875545108,0.761567815,-3.665094588,-3.172979176,-0.098847646,-5,0.087474604,0.054634702,-5,-0.157121132,0.039667185,-3.01155842,-1.974574516,-0.043689643,0.13181257,-2.671788593,-0.061157129,-5,0.803910236,-5,-0.978106775,-0.005581855,0.888835281,NaN,-0.088859574,-5,-0.850256271,-3.913439294,0.205951157,-2.344916887,-5,-5,0.102090814,-5,-5,-0.101569659,-1.645019727,-5,-5,0.047372799,-1.502320791,-0.704284224,-5,-0.007364876,0.001254052,-5,-2.383065575,0.244122092,1.325775701,0.081606108,-5,-5,0.912188058,-0.021731109,-5,-0.063833716,-0.741734792,-0.292460577,-3.910604965,-0.073858413,-0.888504567,-5,-3.923903988,-0.66102102,-5,-5,-0.401272198,-5,-5,-0.496431778,-1.478336429,-2.347078951,-5,-5,-5,-3.598491327,-5,0.138749444,-0.974695742,-2.034658029,-5,-5,0.804534631,-5,0.889802147,-2.773011629,-0.441563373,-3.77013407,-2.410682069,-0.130328847,0.912188058,-0.343910728,-5,-5,-1.264044631,-2.882920069,-5,-5,-5,-0.141982253
Leaf335,-5,-5,-5,-5,-3.080744664,-4.120261241,-5,-5,-5,-5,-5,-3.358788972,-5,-5,-5,-3.144179735,-5,-0.148582713,-5,-5,-5,-2.793570371,-5,-0.147700943,-5,-5,-3.892878367,-4.113267637,-4.279264829,-2.771500766,-0.113774113,-5,-2.290423342,-0.069202713,-5,-1.59316005,-5,-2.604719053,-5,-4.39386152,-5,-2.011402205,-0.094252713,-5,-5,-5,0.138792333,-5,-2.170340401,-4.12415485,-4.607786295,-5,-1.011458489,-5,-3.50320287,-5,-5,-5,-5,-5,-5,-0.21406784,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4.223099114,-4.95728234,-5,-5,-5,0.273481645,-3.943630602,-2.735806983,-5,2.165928962,-1.262548376,-5,-1.437650939,-5,-4.390848421,-1.120598762,-4.964987135,-4.508809089,-2.977795992,-5,-5,-5,-0.541909986,-5,-5,-5,-5,-5,-3.529963433,-5,-5,1.807573564,-5,-5,-5,-5,-5,-5,-4.98156951,-5,-4.486618511,NaN,-5,-3.657127305,-4.443541863,-0.555775702,-5,-4.436682443,-5,-1.995285732,-1.700504395,-5,-5,-5,-5,-5,-5,-5,-5,-4.463091257,-5,-4.043174304,-5,-4.622137398,-4.61953142,2.350627836,0.041392906,-5,-5,-3.75464816,-5,-5,-5,0.26049821,-5,-4.506571999,-0.19294638,-1.306100408,-5,-4.584534006,-4.405890363,-5,-4.580052977,-5,-5,-3.909135083,-5,-5,-5,-5,-3.907910251,-5,-5,-5,-5,-5,-3.137337336,-5,-1.713632094,-3.747955678,-4.41002445,-5,-5,1.539295409,-5,-2.1649702,-5,2.585205761,-5,-1.911980912,-2.408746246,-5,-5,-0.285894945,-3.70563861,-1.355263939,-2.968034138
Leaf336,-3.435479049,-0.835569087,0.234436719,0.461703241,-0.132414308,-5,-5,-5,0.251144819,-0.167913269,-2.0441672,-5,0.304130524,0.334349795,-5,-0.740703033,-5,-0.135991866,-0.055984282,-2.89209534,0.347707559,-3.231249159,-5,-5,0.05141482,0.188831131,-0.820163734,0.061599681,-5,-5,-5,-5,0.205182499,-0.176394786,0.114345362,0.039956793,-5,-0.238580468,-5,0.125313361,-5,-5,-5,0.21277556,0.173795524,0.26631073,0.037173272,-1.21043425,0.124787912,-0.037365197,-0.835569087,-0.867761061,0.056383106,-5,0.214959589,0.261028336,-5,-5,-1.535351547,-5,0.103213902,0.134829378,-0.295198393,-5,0.166996017,-0.107066163,-0.399723342,-5,-5,0.092040825,-5,-5,0.05621865,-5,-0.869781982,-0.33579469,0.078658587,-0.054863241,0.056320781,0.158846949,0.644277049,-2.816211663,-5,-2.81621167,-3.214382417,0.04260269,0.004741572,-5,-5,-5,-0.074498972,-4.020386584,0.081462356,-5,-5,-5,-5,-1.935997083,-0.036058179,-5,-5,0.095288892,-0.047706799,-2.87805945,0.256076153,-1.684431659,0.23793396,-5,-0.271192272,-5,0.244950138,-5,-5,NaN,0.415059212,-0.215316544,-5,-2.374249828,-5,-0.11138436,-5,-0.074663928,-0.121767522,-0.458476583,-5,-5,-0.452449305,-5,-0.835569087,-5,-5,-5,0.085964376,-5,-2.427929975,-0.957031173,0.348508149,-0.112860066,-4.46868376,-5,0.093917669,-0.029088559,-5,-5,-0.861268666,0.175892775,-0.348562,-0.121230044,-5,-5,0.140150033,-5,-5,-5,-0.072167966,-5,-0.272270035,-5,-2.666433155,-0.794145744,-2.920542145,-5,-5,-5,0.34511084,0.233970241,0.371926939,-0.354841128,-5,-5,0.170800962,0.101756281,0.238017114,-1.136647358,0.497363903,-5,0.182880137,-5,-0.355722951,0.334573571,-3.245466307,-3.231249159,0.126693637,-5,0.542195786,-3.245466306,-0.835569087,0.41495287
Leaf337,-5,-1.977267541,-4.070970725,-5,-2.90326696,-5,-5,-0.500766429,-2.132214228,-3.161725525,-5,-0.25129082,-5,-0.144997841,-2.218433778,-1.646500016,-0.518688165,-0.143621809,-3.645678544,-5,-1.173615997,-5,-5,-0.146815555,-3.74723223,-5,-2.321423533,-1.70312572,-4.463208145,-0.064848895,-0.144239171,-5,-5,-0.37309515,-0.976861986,-0.294952316,-5,-0.227060328,-5,-2.07418816,-5,-1.831839112,-5,-2.137732207,-0.312310642,-1.977267538,-0.255910736,-3.836879056,-0.003531262,-0.086818203,-5,-2.055989804,0.011247684,-0.220481065,-1.90326696,0.068803743,-0.609718681,-5,-5,-5,-1.977267542,-0.050334026,-5,-0.004542437,-2.195526075,-0.086260477,-0.331776822,-0.642993589,-0.713191492,-0.157566901,-0.49116538,-1.937260321,0.017493329,-1.936076941,-0.874778951,-3.206464028,-0.134775971,-5,-5,-0.043492669,-5,-2.765763436,-0.430290476,-3.055270053,-5,-0.360173907,-5,-0.54551152,-0.777884364,-5,-1.384564977,-2.962665681,-0.540670455,0.049213025,-0.185618405,-0.15006692,-3.669636393,-2.195547742,-0.053979061,-5,-1.055285638,-3.498559707,-0.258365333,-4.949383917,-1.224110568,-1.037063732,-2.179567784,-5,-1.064981654,-5,-2.055270062,-0.265724142,-0.0145479,-5,NaN,-1.186052632,-0.740516053,-3.275998391,-1.789067213,-4.677867926,0.051771573,-5,-0.527718895,-1.211448675,-0.003634134,-5,-1.71497601,-0.008889763,-5,-5,-5,-0.035307718,-5,-5,-5,0.099730492,0.052807095,-0.382465008,-1.176113786,-5,-5,-1.259990446,-5,-5,-1.099577482,-0.578278018,-1.059212193,-5,-5,-5,-1.706940533,0.136469659,-5,-5,-0.594003649,-3.494479681,-5,-5,-5,-1.886219211,-2.305510992,-5,-0.373815507,0.00453332,-0.097253367,-0.403464086,-3.332812026,-0.312481717,-5,-5,-1.90326696,0.106796264,-1.903266968,-1.460250184,-5,-0.856248096,-1.434434071,0.027630186,-5,-3.609337109,-5,-5,-0.539114727,-1.871301912,-2.352607983,-5,-4.259256549,-3.208552013
Leaf339,-1.54375379,-1.554907093,0.185987614,-0.089952477,-0.716855904,-1.710851185,-5,0.369126118,-0.716855904,-5,-2.513709671,-5,-0.089952477,0.013458259,-0.47615582,-0.93364149,0.265704298,0.253787244,-1.929243645,-2.519826331,-0.476652482,-0.716855904,-1.953582032,0.25420681,-0.382243357,-5,-2.754635499,-5,-0.716855904,-5,-0.034128025,-5,-0.089952477,-0.196587514,-1.389780648,-5,-5,-5,-0.29527523,0.105893417,-3.458191427,-0.037252459,0.203670941,-0.716855904,0.051289524,-0.716855904,-0.04450425,-3.605862781,-0.213415163,0.114360767,-0.6799196,-0.716855904,0.105860658,0.064571998,-0.716855904,0.315742761,-5,-1.109596681,-5,0.177613518,0.174488989,-5,-0.716855904,0.062277751,-5,-5,0.064187023,-5,0.307836612,-5,0.032685171,-5,0.148596595,0.406024225,0.335924549,-5,0.286498911,-0.089952477,0.222954271,0.154261376,-0.716855904,-0.716855904,-5,-0.716855904,-2.197227722,0.028891971,-5,0.100970255,0.1934625,-0.089952477,-1.579409397,-1.109596681,-0.122629265,-0.060958147,-5,0.161421513,-0.716855904,-5,0.19416696,-0.937799867,0.251675534,-1.530378983,-0.106258901,-1.442701436,-0.47665248,0.174769657,-0.967987711,-5,-0.000894824,-5,0.118618297,0.031578892,-0.02130056,-1.579409397,-0.147681448,NaN,-5,-4.245845475,-1.205576377,-5,-0.009300688,-0.003412226,0.110707971,-0.774366227,-0.716855904,-5,-5,0.109592528,-0.717649148,0.347967391,-5,0.006064534,0.194082295,-5,-5,-0.372993563,-5,-0.206023468,-3.332297921,-5,-0.716855904,-0.01077109,-4.33644519,-5,-1.206994118,-5,-0.716855904,-5,-5,-5,0.072999805,0.251789258,-1.541710263,-5,-0.032328893,-3.968898063,-1.424589397,0.049922864,-1.497290488,-1.695054692,-1.534930282,-0.716855904,0.157859993,-1.45215663,0.269524754,0.324292145,0.215497629,0.168440106,-0.716855904,-0.716855904,-0.716855904,0.135351037,0.179823452,-2.203337115,0.411330585,0.350870554,-5,0.132994958,-0.716855904,-1.089952477,-0.716855904,-0.716855904,0.099782793,-5,-1.580409702,-0.716855904,-1.109596681,0.121542511
Leaf34,-5,1.961741991,2.770151254,1.268831057,-1.472623299,-4.859053273,-1.312587445,-5,-2.255053886,-5,2.344251234,-0.598139542,0.223609691,-3.642059851,-2.161928514,-0.064477368,-5,0.669352539,-2.48716686,-0.603732981,-4.267175606,-3.821276317,-0.600680686,0.673960979,-5,-1.316330241,-1.433969998,-5,1.144271676,-5,0.823188194,2.130764459,1.610003713,0.849417912,-5,1.151423858,-0.693824934,0.62065181,-0.123515616,-3.531443704,1.097927986,-5,-0.187583327,2.517335421,-5,1.610003713,2.505921438,-2.453918552,-1.159549726,-2.203578237,2.515746228,1.549892813,-1.271162495,-2.399992803,-4.581877519,-0.535351916,-5,-1.129049946,-5,2.638058639,-5,-0.008020895,0.713813746,0.730404349,-2.889829423,-2.285289769,-5,-5,-5,-5,-1.725622089,-5,-5,-4.828286505,-2.217611108,-2.787627243,1.065882922,0.283508652,0.281671391,-0.484251453,1.610003713,-4.79371491,-5,-4.805158555,-0.296752442,-3.333544906,-1.670630625,-1.707618151,1.727396594,0.859594826,-5,2.444988869,-5,-0.421951257,-2.018206197,-5,-5,-4.917831747,-0.407111015,1.391120538,-5,-2.487142993,2.826377949,1.544515933,-5,-5,-2.015239508,-2.107467168,-5,-0.673210623,2.505714239,-2.012816556,-0.136473584,-5,2.263138564,-5,NaN,-2.733677825,-3.111411005,-5,-0.947652365,0.975514752,-1.586247791,-5,2.279000113,-5,-3.573086812,-2.077550281,2.469873512,-5,-2.250207365,-5,-1.482330387,-5,-1.1633614,-3.295531547,0.982411866,-0.904448088,-5,-2.53370421,1.610003713,-1.213121987,0.227392631,-5,1.83798601,-5,-5,-0.535188961,-0.969834056,-1.995519984,-3.42380283,-2.003934497,-4.719417309,1.484660664,-5,0.502321329,-4.738026323,0.829687519,1.703296121,-4.359385226,1.545120982,-3.413116105,-2.076202055,2.405477718,-5,-1.470681695,-2.104900022,-0.224695888,-3.334665333,-5,-1.725710492,-5,2.064720661,-4.674008464,2.461388414,-1.68236233,-4.852737303,0.030794344,-5,1.394856596,-5,-5,-5,1.275447128,-2.023468409,-5,2.691673384,-1.523462043
Leaf341,0.242253534,0.238412608,0.336934898,0.448475781,0.435837827,0.479483395,0.37783233,0.127093128,0.00982808,-1.259143669,0.378710962,-5,0.370749945,-1.570285015,0.335719003,0.313751217,0.171733272,0.161595572,-4.083562368,-0.882699763,0.008631546,-0.621319394,0.336275052,0.161887477,-4.163216535,0.05045461,0.334556768,-0.023961482,0.29267641,0.198751506,0.421005109,0.501292892,0.278059608,-0.347890246,-5,0.160524968,-5,0.131950113,-5,-0.467144742,0.23892771,0.18167298,-5,0.282120902,0.151177437,0.367085373,-0.260591597,-1.055481373,0.05001959,0.013387845,0.272594078,0.306905557,-5,0.024374351,0.337833102,0.076186649,0.140403284,0.356304302,0.351439271,0.336530601,0.04671621,0.035403642,0.311673131,-5,0.334689367,0.01404732,0.043063833,0.170190561,0.132176627,0.07570145,0.032347196,-0.426072667,0.151384247,0.209508683,0.228546365,0.00982808,0.186588432,0.00982808,0.13830429,-5,0.562925109,0.00982808,0.163238132,-3.111956868,0.435720326,0.03678434,-5,0.102826489,0.152017336,0.271580899,0.055094686,0.288644825,0.050021631,-5,0.041609324,0.037014991,-0.185567533,0.301946846,0.206024241,-0.086320275,0.081238631,0.124776649,0.013694712,0.18815844,0.008210074,0.254776863,-0.676731036,-5,-1.40075204,0.041134518,0.318816005,0.081672,-5,0.162208526,0.363048211,0.315085454,0.088752529,NaN,0.290813076,-3.524412032,-5,-0.046891554,0.116134961,0.099116228,0.267428552,-5,0.186171889,0.053789384,0.277105935,0.088877587,0.142449637,-0.016698797,-5,-0.730950756,-0.39962103,0.301418028,0.389146361,-0.167525573,-1.059485329,-0.38448703,0.321998167,-0.071263207,-0.224406556,-5,0.125546385,-0.052322149,0.206794536,-5,-0.010068868,-0.670703783,0.204400146,-5,-0.075636377,0.427133381,0.029823761,0.041820185,-0.052584587,-5,0.263669933,-0.112596001,-0.70471007,-5,-0.003554382,0.289577013,-0.014374277,0.099515618,-0.310431398,0.299072789,-0.879467165,0.00982808,0.288053299,-0.536436077,0.282021533,-0.019609866,0.373851334,0.209482189,0.00982808,0.025074987,-0.39962103,0.127658023,-5,-3.706465507,0.09811702,-0.031225041,0.454419858,-3.853818436,0.328869855,0.326171472
Leaf343,-0.653114906,-0.653114906,0.139956069,-0.653114906,0.174075168,-1.663065669,-4.3387572,-5,0.187779839,-0.263080616,-5,0.129149973,-5,-3.144641274,0.249383901,0.387268904,-5,0.297937656,-2.333802162,-3.640956082,-2.342309158,-0.653114906,-2.603217764,-5,-2.228264892,0.131684178,-5,-5,0.162356496,0.352736166,-5,-4.916971573,0.091265879,-0.210266178,-0.653114906,-5,-5,0.274014597,-0.301538111,0.315570941,-0.653114906,-0.303220373,0.09648695,0.16380827,0.131631653,0.1924301,-0.001969149,-3.147078656,0.176527795,-0.653114906,-0.085057644,-0.653114906,0.135522181,-5,-0.653114906,0.061409958,-5,-0.653114906,-5,0.137355667,-0.653114906,-5,-0.27930686,0.068901918,-5,-0.653114907,0.067532869,0.247380159,0.061409958,-5,0.144816251,0.074473489,0.187230409,-5,0.301247582,-4.726957353,0.314130109,-5,-5,0.173660507,0.503693097,-0.653114906,-5,-0.653114906,-0.653114906,-0.653114906,-5,0.123371196,-5,-0.653114906,-0.030224908,-5,-0.653114906,-5,0.18593319,-5,-0.556789611,-5,0.246598048,-5,0.233724726,-2.269150612,0.041641963,-0.653114906,-2.468909609,0.186207251,0.277548203,-5,-0.653114906,-5,0.190046805,-5,-0.01815099,0.32006497,0.091324777,-0.575452333,0.226767088,-2.940915987,NaN,-4.431991382,0.009597292,-0.007245923,0.158226424,-1.632179304,0.014982914,-5,-0.771574743,0.132244006,-0.653114906,0.471348497,-5,0.029301809,0.19583105,-5,-5,-5,-5,-0.03940916,-3.661258672,-4.506318382,0.27256765,-0.076092098,-4.465710642,-5,-1.057582916,0.094428668,-0.530713676,-0.087566749,0.016132333,-5,-0.014008867,0.215376717,-5,-5,0.198077198,-5,-5,0.06051004,-5,-5,-5,-0.653114906,-5,0.156473774,0.254607613,0.425796469,0.441899804,0.168116988,-0.653114906,-0.653114906,-0.653114906,0.06051004,0.131628513,-1.270151296,0.281625724,-5,0.061409958,0.219595463,-0.653114906,0.158890532,-0.653114906,-0.653114906,0.11351451,-5,-1.192858086,-0.653114906,-0.653114906,0.436808491
Leaf344,1.079281746,0.941434946,-5,-5,0.385827852,0.687114388,-0.556540756,-5,-0.025900962,0.971763479,1.183619489,-5,1.165247595,0.94671865,1.221447269,0.847175456,0.922776187,-5,1.224602443,-0.556375749,0.92022407,0.007118462,-0.55637575,0.39242752,1.264025522,0.737372178,-5,0.963737559,1.072304532,0.973925332,-5,0.046555218,1.072077208,0.098376551,0.266333807,0.811330496,-5,-5,-5,0.596177269,0.007118462,-5,-5,1.060660183,-5,1.030141407,-0.231852623,0.880348064,1.09590016,1.041511865,1.021140776,1.058717781,-5,-5,0.990267467,0.634050311,1.040090252,0.563276773,1.035471995,1.050453883,1.101028827,-5,0.849799959,-5,-5,-0.016164403,-5,0.929126063,-5,0.879116997,1.03460272,0.986878099,0.995306069,0.197782019,-5,1.165602936,0.700736108,1.304372321,-5,-5,0.872359663,0.007118462,0.861815663,0.007118462,-1.065278429,0.982323603,-5,-5,0.951103752,-5,0.626995027,1.092018703,0.887819078,0.752039887,0.91626413,0.884177453,0.828661064,1.006099578,0.615320897,-0.94017347,0.911005693,1.283994528,0.753989033,1.165001071,1.023540171,1.134020079,1.108692553,-0.556375749,0.983525815,-5,0.731481882,-5,-5,-0.556375749,1.154423577,1.072920609,-5,1.193837202,0.989073923,NaN,-5,-5,0.884133031,0.458053438,0.452496547,-5,0.243048386,0.941957384,0.594978992,1.211060064,1.150749388,-5,-5,-4.795713237,-0.404947813,-5,1.225455459,-0.023523348,0.838459962,0.303560515,1.115271334,-0.0393968,0.443206988,-5,-0.204102035,-5,1.028077751,-5,0.927721988,-0.101626917,-5,-5,-1.556375751,-2.279010786,1.061127233,0.475354142,1.130847863,0.869217346,0.098375302,1.017254521,0.007118462,-4.515914917,-5,-5,1.177323661,1.015794804,-1.146974805,0.660242655,-2.912091516,-0.599924882,-5,1.009368325,1.026902727,1.294441877,1.127735361,0.733391489,-5,-5,-0.709999465,1.196177207,-3.848523508,0.007118462,-5,0.074050192,0.804518864,0.007118462,1.028218366,0.984157038
Leaf347,-1.871738012,0.667308388,2.166297157,1.975265161,1.0614585,-2.595849166,-2.604379404,-1.188560185,-1.123581313,-4.616984955,-0.707790947,-0.494654897,1.672500388,-0.416597877,-1.167681843,-0.760668264,-2.012001109,-5,-3.648640464,-1.338499113,-1.097492561,-2.900868618,-1.286858841,-5,-3.631720899,-1.186998111,2.447649379,-5,-1.176735234,-5,-0.45776099,-1.604574092,-1.751687024,-0.1157853,-0.846323279,-2.239088729,0.775493272,-5,-5,-5,-1.424250663,-5,-5,-1.237160405,-1.340738513,1.929646094,1.08942411,-5,0.346033082,-0.592966061,2.076124963,2.402285529,0.359284237,-5,2.848489612,-0.59155106,2.316424205,-0.859974075,-5,1.808408958,-0.572766408,0.137607119,-2.002073608,-2.966503537,2.815410183,-0.124956843,-1.039426465,-1.493505057,-0.866073117,-0.892302086,-2.035098936,-4.994741545,-2.854900501,-5,-0.963233791,-5,-3.52214032,3.19867872,-4.88095266,-1.364587163,2.42740919,0.248475572,-1.502883691,-0.194183343,-1.986400638,-5,0.554776189,-1.476946199,-5,-5,-1.192362549,-5,0.350031357,-5,-5,-0.892302086,-5,2.311331302,-3.412334766,-0.914853826,-5,-5,0.745851707,-2.044070195,-1.622745117,-3.351286841,-1.376741412,-5,-5,-4.211446354,1.705590451,-2.142093246,0.292432043,-5,-0.825835113,-2.098167614,-0.082993889,-5,-2.101697564,-5,NaN,-1.615464662,-1.338700115,-0.668527161,1.787411878,-5,-5,-0.217124553,-1.535170072,-5,-5,-0.536396683,-0.621618122,-3.403504693,2.549586898,-5,-2.958731069,0.024130864,-1.818883094,-2.663701152,2.772813806,-5,-5,-5,-0.049002092,-5,-2.103807104,-0.463736656,-0.455807102,-3.250791999,-2.10557649,-5,-3.21737203,0.294919914,-0.671957563,-5,0.045040171,-0.202508697,-2.717597999,-5,-5,-1.917223637,0.308705865,-2.105174538,-3.972370827,0.484051468,1.703888439,0.970585193,-0.203175919,2.549879439,0.265254228,-5,2.558466731,-5,2.316953743,-1.017914751,-1.467795429,0.797070849,2.05199078,-0.264824843,-2.648335693,-3.39251011,-4.649460199,-0.28242359,-0.093789859,-2.763455778,2.826508403,-2.83134024
Leaf350,-3.890473724,-5,2.268003816,-3.113253505,-5,-3.231251782,-5,-3.269539564,-5,-5,-5,-5,-5,-1.369028317,-5,-0.150483525,-4.113165684,0.069657075,-1.854337179,-4.272952234,-1.274121003,1.33158036,-4.272954677,0.069642041,-1.273091908,-3.269539564,1.774995461,-5,-5,0.067345977,0.61342636,-5,-2.731238502,0.376221767,-1.844101939,0.188837431,-5,0.039391733,-5,-4.001270692,-4.153037724,-3.890736266,-5,-5,-3.505275446,2.101422768,0.218064228,-0.512052215,-0.542163035,-1.353133175,-4.257680646,-5,-0.290666026,-3.57411062,1.33158036,-0.566524154,-5,-5,1.33158036,1.971410878,-5,0.576674232,-5,-3.761445518,1.33158036,-2.082884243,-3.769707734,-3.989568485,-5,-5,-3.642441171,-5,-3.537189226,-5,-5,-5,-1.652076697,-4.395160819,0.000608916,-0.359741311,1.851268301,-3.081253362,-3.989594598,-3.081253362,-5,-5,-5,-3.763816371,-5,-5,-5,-5,-2.852412812,0.472513652,-3.867325639,-3.884566868,-3.567062105,1.33158036,-4.113157157,-5,-5,-2.171626511,0.767087279,-5,-1.87672808,-5,-5,-4.274992101,-5,0.123293631,2.097805612,-5,0.34853222,-3.795290052,-5,-3.777579669,-0.622957585,-1.719104244,-3.992142138,-5,0.600666781,NaN,-5,-5,-5,-5,-3.954103007,-3.542808958,-5,-2.199220241,-4.267983391,-5,-1.736155033,-5,-5,-3.580250164,2.484079939,0.356139523,-5,-5,2.338386262,-0.052176456,-5,-5,-5,-3.542155068,-5,0.424230248,-1.372392923,-5,-5,-1.962515061,-5,-5,-5,-5,0.744289252,-1.479800747,-3.950295553,-5,-4.282575368,-5,-0.499528513,-3.991497903,-5,-0.447799233,-2.021785492,-5,-5,-2.786648908,1.891497487,-5,2.040366211,-4.118802737,-1.823313693,-4.272928379,-5,-5,-2.959808421,-1.71828975,-5,1.33158036,-5,-3.329194713,-5,-2.572785298,-5,-0.937267779
